product_id,listing_price
3153,114999
3154,63479
3159,27369
3166,42319
3167,45079
3168,40479
3173,47839
3151,69919
3152,114999
3155,52439
3156,22970.25
3157,23459
3158,22481.5
3160,69919
3161,44964
3162,27369
3163,17594
3165,21159
3168,62559
3171,22481.5
3172,57039
3174,23919
